bibo:identifier,foaf:thumbnail
de482b24-b008-4061-81c6-f5ac3c203b91,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101660/full/200,151/0/default.jpg"
c212d4be-f287-4dc3-a127-f42011977cd1,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102596/full/200,151/0/default.jpg"
2341dba3-bddf-4ab1-aa30-6bc3833ca1f2,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103428/full/200,151/0/default.jpg"
a17d3e13-3083-43eb-a5c2-a75d4281ca4f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101299/full/200,151/0/default.jpg"
721285d3-7688-41cc-b993-e80e4d9d8f2a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101255/full/200,151/0/default.jpg"
35daadd7-caa2-40ee-acb7-7fd84b480aff,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103618/full/200,151/0/default.jpg"
7db8f539-d9df-4f40-80bd-ecab8cb2ab27,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104074/full/200,151/0/default.jpg"
c4050c98-2cb8-4dc1-b068-86db6b3e4a0a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104044/full/200,151/0/default.jpg"
d4690d58-6d17-4a3c-a75d-2dcf3bcedc81,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104081/full/200,151/0/default.jpg"
14372571-068b-47ad-aa19-61b1c58c97cb,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101325/full/200,151/0/default.jpg"
d1de47ff-4115-4578-92b5-befea37c126c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103436/full/200,151/0/default.jpg"
bcea54ea-d5f1-4921-93c5-2c8ed6582a84,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102815/full/200,151/0/default.jpg"
244c514b-55b8-4d1d-8699-1e6d4a1a280b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101443/full/200,151/0/default.jpg"
a424abbe-77f9-4248-a38e-952bc95e3eff,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103526/full/200,151/0/default.jpg"
97f7ba78-47c5-48dd-8dc5-6b607681bc7d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101285/full/200,151/0/default.jpg"
16437433-2e86-445b-85d7-87509e5eadba,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101154/full/200,151/0/default.jpg"
d2753ba1-d98a-4935-ab88-c4cde0765947,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101010/full/200,151/0/default.jpg"
b32b7ad6-2b94-487f-8043-90ff8367bd9f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103709/full/200,151/0/default.jpg"
0902db05-1c5a-44eb-ada0-c82a15feacd3,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101316/full/200,151/0/default.jpg"
3021a43c-2959-4c52-8468-6874d54b8813,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102348/full/200,151/0/default.jpg"
d4366ef3-c99a-47a9-a48a-9676f3545474,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101440/full/200,151/0/default.jpg"
5cec6b20-6f3b-4fef-8810-c8120b7b7fd7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104210/full/200,151/0/default.jpg"
afb56b75-ce51-43d7-8cb1-34362afe8834,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104112/full/200,151/0/default.jpg"
5590bad2-feb8-4061-9e76-bfb57ae99a94,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102608/full/200,151/0/default.jpg"
07bee14d-05c1-4b2b-8568-7dea823e0b4b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102930/full/200,151/0/default.jpg"
d6ccb700-c32c-460d-98f9-f22c541ebbbd,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101902/full/200,151/0/default.jpg"
8de43075-80e6-468d-976b-c2b572c25f4a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101307/full/200,151/0/default.jpg"
beadaf76-3f90-4b8b-9eaf-06eb7be04fb7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102598/full/200,151/0/default.jpg"
2e3f0f45-e00f-4853-8daa-0450859b06d4,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102080/full/200,151/0/default.jpg"
629003f4-c9d3-4b77-8f1e-a262ddd75a95,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101921/full/200,151/0/default.jpg"
da2c3d1d-4d6e-43d5-8717-b92981764cdb,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101176/full/200,151/0/default.jpg"
820a8d36-ac46-4bdc-b00a-7a593f29dcf1,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104064/full/200,151/0/default.jpg"
abbf7e28-e9ba-4971-8524-ab71d128bf7e,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102649/full/200,151/0/default.jpg"
95543ca9-167d-4cfe-b62e-acf3a232f755,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103797/full/200,151/0/default.jpg"
24d6ee78-f6db-4799-aa43-3b6e9382c8af,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100784/full/200,151/0/default.jpg"
85221529-d4f5-400f-bcb0-cc9b6494451a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101119/full/200,151/0/default.jpg"
3c917cee-9d29-4e25-b45b-c184f252bafd,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103156/full/200,151/0/default.jpg"
22b295b5-8613-4859-9ff0-da930ee37627,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102646/full/200,151/0/default.jpg"
1cecc1c8-f19a-4223-bc3c-1619feb55cd1,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100890/full/200,151/0/default.jpg"
0f2c24e4-d96a-4675-926e-5f0dc0b6b43c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100646/full/200,151/0/default.jpg"
1a34c80d-7e82-43be-a74b-f34523c6ee50,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100854/full/200,151/0/default.jpg"
96ef5aaf-4d5c-4042-a514-0c7933f53047,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102515/full/200,151/0/default.jpg"
9b5a3e25-267a-441b-9a54-76c44304e76a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102614/full/200,151/0/default.jpg"
a2144327-cae2-4630-99b8-0ebefbc7cba8,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101812/full/200,151/0/default.jpg"
61eb62a9-aaa8-4b9a-a19e-b7447fe4c557,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102372/full/200,151/0/default.jpg"
96471d27-90b1-48fc-910f-a11c74a8050a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101619/full/200,151/0/default.jpg"
1207431b-9321-4d28-a7fb-1cd56e461bd3,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101926/full/200,151/0/default.jpg"
45aa48fe-1dfa-4898-811d-1c1b8fbaf032,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103697/full/200,151/0/default.jpg"
cb496da2-6240-4395-9d73-03ba0e2f542a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102089/full/200,151/0/default.jpg"
6e9b2d4c-da11-4714-adc1-b95bcc237689,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103958/full/200,151/0/default.jpg"
fdcbc803-e6e5-463d-9565-f5c0705dfbe5,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102774/full/200,151/0/default.jpg"
ad7697e2-8a77-41e1-b561-58c67a0c2b31,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102272/full/200,151/0/default.jpg"
1a8811f5-f26c-434d-bfce-7cb74fa551fe,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101093/full/200,151/0/default.jpg"
a9b06441-b82c-423e-86fc-46fc8b26bfa1,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104322/full/200,151/0/default.jpg"
63e65e5a-a209-4f4a-869b-77ef8473bc92,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104078/full/200,151/0/default.jpg"
a8af1f87-224b-4be8-98ec-24a97fae58eb,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102678/full/200,151/0/default.jpg"
79488c89-ce33-4cf0-8469-317e1d9ea8a6,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101470/full/200,151/0/default.jpg"
728d5f38-92ea-425b-8237-735297c76cb2,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100846/full/200,151/0/default.jpg"
31c16797-de75-4830-828e-789ae5f6662c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101819/full/200,151/0/default.jpg"
a811b609-5ce3-4285-86a6-ccb9527ba010,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102847/full/200,151/0/default.jpg"
4d5e231a-2bf5-4e7d-80ba-12379a157dfd,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102805/full/200,151/0/default.jpg"
06e5673c-90c2-4cdd-bf78-d9a2e59afca7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103924/full/200,151/0/default.jpg"
5a0256e9-3164-4afe-b6a9-d6afc5e8e81b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100635/full/200,151/0/default.jpg"
7fb7b126-8912-4c48-a9e2-ec66d4af1116,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101411/full/200,151/0/default.jpg"
37ad6a46-1131-4495-99d8-08caf9d760fa,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103825/full/200,151/0/default.jpg"
782b4f72-7c87-4109-811a-b2ac1533fe3b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100801/full/200,151/0/default.jpg"
9f1e1b3e-6ce4-4cd6-bd22-896776d22605,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100916/full/200,151/0/default.jpg"
fe8626d2-e11d-48c4-9c65-42ce7168aa25,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103249/full/200,151/0/default.jpg"
f09ff4a1-db57-46c0-922f-9f6c3b5a3641,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104034/full/200,151/0/default.jpg"
0f52b29f-a997-4fc4-a664-82251b5227bc,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102287/full/200,151/0/default.jpg"
9094ba48-79f4-4ede-8b02-b4061e6b4606,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102441/full/200,151/0/default.jpg"
b3e70194-e797-41a0-a7de-b6205034d42b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101776/full/200,151/0/default.jpg"
4ec5890d-60ee-4bad-bb36-09101a563477,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103481/full/200,151/0/default.jpg"
4d82cda6-1b12-4d3e-a7d1-4b981dfea58a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103928/full/200,151/0/default.jpg"
b74daae3-7107-453c-baff-0435460a90a6,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103789/full/200,151/0/default.jpg"
b4f04e24-f5d8-4b08-80d6-6944e7f1a09c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104013/full/200,151/0/default.jpg"
da24fcdc-a609-4123-9dfb-c94e5e4216a7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104183/full/200,151/0/default.jpg"
70ce5b95-5752-4f5e-8894-4cd28425604a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101407/full/200,151/0/default.jpg"
1a320d94-590d-4801-9675-309bed3c6f47,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101296/full/200,151/0/default.jpg"
b8f7eccc-985f-4318-b956-f7550e4b16b0,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102519/full/200,151/0/default.jpg"
ae3f6188-198a-40d5-a72d-a82b36b275cf,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100733/full/200,151/0/default.jpg"
63d71869-6bf9-44f5-ad30-cd625d96aef8,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100842/full/200,151/0/default.jpg"
b05fa5d6-e6fb-4691-bf1c-07bebfeb8705,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104308/full/200,151/0/default.jpg"
0cfd88f3-2371-447e-8c8c-4bf1cf97ea07,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103075/full/200,151/0/default.jpg"
c6ef15cf-9d8e-494a-a783-511dc25b6d1b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102121/full/200,151/0/default.jpg"
23f526c1-1a39-4203-bf4b-9154893604f2,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102642/full/200,151/0/default.jpg"
1f7b65a9-307f-43f0-98ea-a9091f64179f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101702/full/200,151/0/default.jpg"
9e94b76b-7123-48ca-94d2-0fd6256a9a5f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103441/full/200,151/0/default.jpg"
4c65ff59-d049-4088-8796-1490373214c3,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101130/full/200,151/0/default.jpg"
80fc3021-0150-44a4-800b-ee2a44511387,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101203/full/200,151/0/default.jpg"
f97843ef-c251-4592-a17d-4830ab02f982,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102173/full/200,151/0/default.jpg"
78f8fb9f-2e66-4a1d-b02d-4b1d8fd960b8,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101480/full/200,151/0/default.jpg"
7a527de8-1006-4bc3-bc60-6bf3ad4f966c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103305/full/200,151/0/default.jpg"
ee494164-7472-40cf-b85e-b5f2b734d66a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100759/full/200,151/0/default.jpg"
4e39f11c-2c57-4c1e-9bd8-922d6fdcd047,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103286/full/200,151/0/default.jpg"
ab6717a8-59b4-42a2-956a-9fda63ae16cb,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101233/full/200,151/0/default.jpg"
c1bb0411-5743-4cae-8766-496c552838f8,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103325/full/200,151/0/default.jpg"
5ee4b99b-6039-49c6-a176-c621847d91b9,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100994/full/200,151/0/default.jpg"
794a1935-028b-40de-8f43-74722e9138a2,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101727/full/200,151/0/default.jpg"
79910703-9677-4f0c-b0f6-acdd42199765,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103368/full/200,151/0/default.jpg"
59d88779-ed97-4a2f-a912-b5d2c93f3482,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101814/full/200,151/0/default.jpg"
6b2bace3-badf-4e74-a7e7-26c94102205b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103343/full/200,151/0/default.jpg"
7eac28bd-8327-4aa5-a446-7cbedae90221,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102886/full/200,151/0/default.jpg"
845069df-f1aa-4e70-85d1-a7f4cba222c1,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103833/full/200,151/0/default.jpg"
a0d88e6a-1b0d-4fce-ba73-008d0246bf2d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101099/full/200,151/0/default.jpg"
e58db559-bb9f-4b86-a572-6e0183abd2d2,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102961/full/200,151/0/default.jpg"
02ef0c74-d7be-4d39-8901-ace005f29649,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103604/full/200,151/0/default.jpg"
a42d57f4-c0f3-4b2c-bfa1-72d985806114,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103483/full/200,151/0/default.jpg"
083e0f87-da86-45a0-b807-ac46b7956917,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100964/full/200,151/0/default.jpg"
5276da7f-0cda-4337-ba65-c29e62213ffc,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104214/full/200,151/0/default.jpg"
514053ba-d761-4e00-b6d2-a30b872172a5,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104338/full/200,151/0/default.jpg"
f87ce3af-27bb-47c1-ac7e-70327769bafd,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102913/full/200,151/0/default.jpg"
cc3587cf-3235-4386-9b96-59d8c57d7151,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101002/full/200,151/0/default.jpg"
89efb7fb-c72a-486c-9bc7-d7db24697c93,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100807/full/200,151/0/default.jpg"
ac707813-4c78-493a-a5ba-2862fabc23ab,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101668/full/200,151/0/default.jpg"
2f71ddd5-4688-4c5c-b7c5-93e4e41988e0,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101017/full/200,151/0/default.jpg"
2c2fd14f-fb90-4557-8177-a4f4e1b75b2f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101335/full/200,151/0/default.jpg"
618e3f7f-d9b0-4754-8e3c-2a734873d36b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101198/full/200,151/0/default.jpg"
02bd80a9-04bc-451e-8a5a-76a785316e2f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103089/full/200,151/0/default.jpg"
6bb4f9e8-ca58-4684-b940-004c1940dadf,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102311/full/200,151/0/default.jpg"
176718c1-85b9-486e-a011-c14de06f8c44,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103579/full/200,151/0/default.jpg"
d847a3a1-83cd-4745-8b52-e5f15d912200,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103322/full/200,151/0/default.jpg"
9b4dd902-ae2a-405c-a9f0-9140dfb9cdf4,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103607/full/200,151/0/default.jpg"
fbfff671-b700-42ce-a798-1d1e00e49736,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102120/full/200,151/0/default.jpg"
ab44e912-c15e-47d1-8422-fb3066c3c497,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101854/full/200,151/0/default.jpg"
4e25215d-b886-429e-931c-6f80f1324035,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101867/full/200,151/0/default.jpg"
a71aa819-fc1e-4a10-9242-243eedc9d9d8,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103262/full/200,151/0/default.jpg"
47b353a3-b8b1-4ccb-9287-c4f05197d973,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102094/full/200,151/0/default.jpg"
3a0093ee-8f58-4990-896f-dd46959913c0,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102691/full/200,151/0/default.jpg"
5cf4ce4a-bd37-42b0-90c8-1dfbded935b9,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103781/full/200,151/0/default.jpg"
c9d77a38-ca00-41d2-ad08-78c4a92417d9,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104126/full/200,151/0/default.jpg"
9761a6e1-02d5-4675-a96c-e4830541b462,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103530/full/200,151/0/default.jpg"
2e035d32-4371-4886-b631-2090b5135a43,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102178/full/200,151/0/default.jpg"
3438caac-cda9-46f2-936b-87833663e5e7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103315/full/200,151/0/default.jpg"
4aea536e-e5e6-4f85-b4fc-5b0e06bf4d3d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104199/full/200,151/0/default.jpg"
bf532748-5a24-4a82-a8a5-d66bdb4ab160,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101884/full/200,151/0/default.jpg"
236eb08b-1db9-4de0-a300-7f47b2f372d6,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103009/full/200,151/0/default.jpg"
7c74703c-8b59-48e2-8a5d-ad1eb9cca19c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103873/full/200,151/0/default.jpg"
41b2416f-1ab4-4b62-aeab-17ce37ad3b70,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102993/full/200,151/0/default.jpg"
2d5a5081-0749-417f-a0fe-9c546f0f3a85,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102792/full/200,151/0/default.jpg"
498a50c7-3b0c-4515-bfaf-1c0e99575a9c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103032/full/200,151/0/default.jpg"
bbc4dd75-3e39-41d5-84ea-f1f4b65b22f8,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101103/full/200,151/0/default.jpg"
1f682b74-02c7-4ad3-b317-c9c75c36c100,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103096/full/200,151/0/default.jpg"
29c4bb03-d57c-4ff6-a72e-f08f906954da,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102950/full/200,151/0/default.jpg"
d0545ce3-f296-4518-ba75-ec6fc84388a8,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104091/full/200,151/0/default.jpg"
b5dfa557-72e3-48f2-b7fc-c5bbe5f61ce4,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103974/full/200,151/0/default.jpg"
dd0e4a34-d4a1-4b15-b901-c828a147561d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103560/full/200,151/0/default.jpg"
393938c0-d90f-4009-8098-b008f900db7d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102133/full/200,151/0/default.jpg"
52d380c8-698a-4f4e-bd56-3308723f5809,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102333/full/200,151/0/default.jpg"
efcbbc85-5cef-4838-92ec-160296774db1,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103586/full/200,151/0/default.jpg"
89a3d313-648d-4cf2-83a9-d3019caceeca,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101457/full/200,151/0/default.jpg"
fe1955c0-7695-45cb-8b0d-820f84abfc94,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103237/full/200,151/0/default.jpg"
3053b5c5-3662-4cc2-817f-d0536f2730ad,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103670/full/200,151/0/default.jpg"
b9c01585-b2c1-4ad6-b872-4142044d7fd0,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103955/full/200,151/0/default.jpg"
f65611ed-b3dc-40fa-95f2-dcc265c85f44,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104204/full/200,151/0/default.jpg"
73b6cd27-6e1f-431c-93d1-9ed18e1ae790,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103333/full/200,151/0/default.jpg"
b14ac0fe-2a8a-4ab7-93e9-ce4d2cec9547,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100739/full/200,151/0/default.jpg"
ece33875-d850-4b2a-82ac-5caa75318290,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104039/full/200,151/0/default.jpg"
8208b66f-8682-4872-9327-f5be7cfda76c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103122/full/200,151/0/default.jpg"
b5900baa-8cc1-4bc2-8e82-4bd8fc51a904,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103289/full/200,151/0/default.jpg"
9f2b6186-7dbf-47d4-a05a-c2f82da94c5c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100723/full/200,151/0/default.jpg"
9e612d3b-9287-491d-8ff5-10ccb6885430,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102468/full/200,151/0/default.jpg"
2693a965-74b8-4ff8-a08b-d5b9136e6fbb,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101383/full/200,151/0/default.jpg"
cf1bc6db-d43b-4224-b420-989296c5b1e6,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101896/full/200,151/0/default.jpg"
54dc7ade-db2d-4802-9b28-787c22a098f7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103755/full/200,151/0/default.jpg"
405d2f52-79b8-4ba9-be54-beef4277b748,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100680/full/200,151/0/default.jpg"
67db9b4a-e784-4721-954b-878bceadd025,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100907/full/200,151/0/default.jpg"
1d239c0d-2f1d-4389-b919-6aa9d1a83fdc,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102406/full/200,151/0/default.jpg"
a9a2f585-1182-47b3-b6ad-ea0db99ec5c4,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100660/full/200,151/0/default.jpg"
71213f22-83f0-457c-bd4b-51e03020a238,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103355/full/200,151/0/default.jpg"
60f12e56-495b-4b39-a6a7-2134b9d9b947,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101698/full/200,151/0/default.jpg"
a89749ec-1ec4-4e91-807c-cb5c941b4419,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100900/full/200,151/0/default.jpg"
4204e18d-6694-4c2b-8501-f5334599053f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100641/full/200,151/0/default.jpg"
3e5d5643-ee93-4646-ad74-eaee8acd5f3d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101378/full/200,151/0/default.jpg"
