identifier,title,databaseLabel
a1c259a8-9cec-4137-a9cd-b695fc00dde4,禁約京城幷通州等處各抽分廠內外官員人等不許受財賣放及擅取不該抽分貨物例,皇明條法事類纂デジタルアーカイブ
4175fcbc-3445-4450-8863-75193156c012,抽分猪羊例,皇明條法事類纂デジタルアーカイブ
dcfd18e1-7780-42cb-b5cd-a6cdf5b6c888,各處抽分廠不許私下受財賣放不該抽分者不敢擅取例,皇明條法事類纂デジタルアーカイブ
c879c720-43c8-4192-b1b6-fee9f9a6e0e8,淸庫藏以免侵欺,皇明條法事類纂デジタルアーカイブ
394f2326-a22f-4014-85d3-f933d603ede5,崇文門抽分禁革奸弊利,皇明條法事類纂デジタルアーカイブ
1400b41c-d521-4f82-a0e2-e858e5e09d06,崇文門宣課司還着御史同主事監收例,皇明條法事類纂デジタルアーカイブ
271c95c4-43a9-4d38-aa40-edb37eaf7b9e,崇文門商稅不差御史監收,皇明條法事類纂デジタルアーカイブ
63983c92-8d84-4473-8d46-bca247bf0187,禁約私債執當印信關單勘合及詐稱權貴擾害官民例,皇明條法事類纂デジタルアーカイブ
2cb6db7a-421d-4e48-a503-0ed76f55cc56,禁約私債准折田土等項例,皇明條法事類纂デジタルアーカイブ
9b7b28b3-94c2-4a53-8e07-23ecc73518ad,成化六年三月二十日吏部尚書等題爲申明舊制禁約事,皇明條法事類纂デジタルアーカイブ
71e7efbb-93ab-4812-9a17-8c6f9f4d10ad,禁約放債執當公文及於戶丁名下取討例,皇明條法事類纂デジタルアーカイブ
ec5fa16e-b07b-43b6-8c20-3e8578ebe7ac,各邊管軍官於所部內放債及強買馬匹,皇明條法事類纂デジタルアーカイブ
438d6809-a81b-484e-9c78-3c956f6ebef4,債主關俸問不應,皇明條法事類纂デジタルアーカイブ
ea207685-7101-4e13-86fc-aca4abeee956,放官債以侵民例・禁該年里長奸弊・禁約見年里甲害民,皇明條法事類纂デジタルアーカイブ
8746061a-03fa-480c-a232-8d38faef183d,豪強放債害民,皇明條法事類纂デジタルアーカイブ
ab509247-53ef-40d4-a87d-e2df9f068674,強放私債運糧人夫加倍取息例,皇明條法事類纂デジタルアーカイブ
5be88e6d-17c9-4e8e-9ade-4e687cca780b,禁約敎官放債隸卒欠占衙門例,皇明條法事類纂デジタルアーカイブ
41ca3732-9ca4-44d2-b030-c617d0b6caee,禁約違禁取利准折財產及借債不還及行圖賴例,皇明條法事類纂デジタルアーカイブ
4e9c694d-569e-476e-911a-3035de1781d6,軍職債主於委官擅領俸銀問擬誆詐罪名委官一體問罪例,皇明條法事類纂デジタルアーカイブ
62568d4f-7f96-465e-9a2b-59d8e00ddfe0,建言民情事,皇明條法事類纂デジタルアーカイブ
4a092278-bf68-402a-9d24-7524e4647be4,禁革山東等處沿海滄分攢頭借銀不還坑陷官攢幷光棍打攪倉場犯該徒罪以上幷再犯笞杖者俱充軍民發口外爲民職官奏請及禁革債主轉換文約關支幼弱官軍俸糧,皇明條法事類纂デジタルアーカイブ
a5f916e3-f691-4706-b0d0-bf425383151f,禁約勢豪放債官民例,皇明條法事類纂デジタルアーカイブ
081b6b64-61fb-4af2-8b85-a0862b950176,禁約典膳儀賓等置產放債害人例,皇明條法事類纂デジタルアーカイブ
0d31864e-df60-4b86-a9bd-47291ae188e6,軍職官債主多取俸例問罪追還枷號一月,皇明條法事類纂デジタルアーカイブ
702da094-0c32-4c7b-bdfe-3cc6d9820b3d,操官欠債年月雖多不過本利債主多取枷號一箇月,皇明條法事類纂デジタルアーカイブ
69cff140-b9ea-4328-add8-ccfce370b9c6,擧放官吏錢債五十兩以上與債主俱充軍,皇明條法事類纂デジタルアーカイブ
8d92d3a2-a1c1-4005-a419-75d0925f9f1f,成化二十一年七月二十七日太子少保刑部尚書張等題爲陳言所見事,皇明條法事類纂デジタルアーカイブ
93758c70-e201-42d2-8465-ae24a5563e3a,禁約交結夷人易換違禁物件例,皇明條法事類纂デジタルアーカイブ
77e85ac6-b1ff-4686-baa3-afd2ae465c47,禁約在京幷沿途不許賣與夷人觔角弓箭銅鐡物件例,皇明條法事類纂デジタルアーカイブ
943070cc-807e-41d0-90ad-d6c50ba0c876,交通夷人發邉遠充軍例,皇明條法事類纂デジタルアーカイブ
8eed2dba-43ad-417f-83b5-d251fce74d74,接買番貨,皇明條法事類纂デジタルアーカイブ
394d3e47-8ce4-48af-bfa0-5d77bedd4b0e,鋪行人等各夷人交易不許賖買拖騙違者從重問擬仍於會同館前枷號示眾若委官人等知情作弊一體參問各夷故違自賖賣與人日後告理不與追給例,皇明條法事類纂デジタルアーカイブ
cf4af178-a42f-42f8-86e0-36687d225c21,禁約勢豪要截客商勒要地鋪錢,皇明條法事類纂デジタルアーカイブ
a6096247-f1a8-4cda-8e6a-2dafbc04d920,禁革官員和買貨物及令子姪買賣例,皇明條法事類纂デジタルアーカイブ
6ff377ba-39cb-4b6c-8f60-2ebfc319994c,鋪行人等副賖夷人貨物問罪枷號,皇明條法事類纂デジタルアーカイブ
61a3123c-9b51-4391-964c-1af3520c66ae,禁約交通夷人私自買賣,皇明條法事類纂デジタルアーカイブ
bacc3584-1c74-42fa-9988-c02844f2367b,禁約私造斛斗秤尺例,皇明條法事類纂デジタルアーカイブ
5147413d-96ab-4356-beac-a594759c2af0,禁約私造斛斗秤尺幷賣米麥煤炸借物等項插土灌水例,皇明條法事類纂デジタルアーカイブ
a059c61a-e050-416c-b0b5-104652bed2f5,各處龍亭儀伏務要解明別立庫房收貯,皇明條法事類纂デジタルアーカイブ
e35484a8-8e15-496e-8b62-ea8869083a24,禁約文武官與大宴不許攙越爭奪及每日早朝不許戴平頭巾通事立班例(卷21「朝見留難」第1條の卷首目錄中に竄入),皇明條法事類纂デジタルアーカイブ
e777a521-8b5c-47b9-92f5-cc0b99a2f8b6,禁約不係朝參官員不許占奪筵宴卓面例,皇明條法事類纂デジタルアーカイブ
8f89cb9b-ccec-4e58-bd07-380775df91e5,風憲官不許與都布二司官飲酒例,皇明條法事類纂デジタルアーカイブ
5d7ae3eb-721f-4f07-af68-0f03fcc4e9d1,給事中御史中書立班筵宴次序例,皇明條法事類纂デジタルアーカイブ
b1c0d1bb-f1b4-4f8a-8b2c-d2ba9bf8ceba,午門外筵宴不許喧雜失儀例,皇明條法事類纂デジタルアーカイブ
6f8f6dd1-1122-4219-8bce-0a9f8ac212d4,修省減免禮儀例,皇明條法事類纂デジタルアーカイブ
f5e4181c-5d91-4433-ada3-a89fd5bff0b8,部官御史坐次例,皇明條法事類纂デジタルアーカイブ
41ff376f-0633-47ed-b04e-6b70223b7ff2,申明通行置立本鐸敎民,皇明條法事類纂デジタルアーカイブ
d6981101-c355-4fef-991e-3052608e14e4,點閘糾擧進表幷正旦等節習儀官員失儀例,皇明條法事類纂デジタルアーカイブ
3137b2fa-35f3-424e-9a6c-c4982eb6e3ad,定奪巡撫總兵坐次幷三司與內外鎭守官行移,皇明條法事類纂デジタルアーカイブ
32dc5407-6979-4d82-83eb-91fc3d8d11a6,佐貳官品級相等者不分額設添設俱照歷任深淺序座例,皇明條法事類纂デジタルアーカイブ
ec729be0-85de-4f82-ac5b-4af7ad9ee3be,義官陰陽習儀不許立於致仕省祭官前班,皇明條法事類纂デジタルアーカイブ
9e7b68b0-aa1b-47e5-bde8-0d934dc036b2,御史主事坐次,皇明條法事類纂デジタルアーカイブ
171c3790-5ab4-4a30-bff3-6ab7f034872b,不許諸人在於奉天門前夾道內潛坐,皇明條法事類纂デジタルアーカイブ
665ace58-d7ff-41c4-be2a-af8925909ca9,午朝奏事答應資次例,皇明條法事類纂デジタルアーカイブ
e9fc651a-8405-4a8e-ba4c-915d90d6d414,齎奏官先在打點起數序班處報知例,皇明條法事類纂デジタルアーカイブ
95329778-20fd-4bbd-9285-43bdfeef43bc,成化十四年九月初五日太子少保禮部尚書鄒等題爲申明朝儀事,皇明條法事類纂デジタルアーカイブ
889ac399-c6d9-4987-92e1-3a7a96e840d9,禁約朝覲官員私謁京官幷校尉軍匠人等捏詞告害例,皇明條法事類纂デジタルアーカイブ
5a9753d0-49e4-4c48-a7e3-87832fb5c139,禁約朝覲官吏與京官交通賄賂例,皇明條法事類纂デジタルアーカイブ
f3ba5d96-872d-4c07-8639-9ad4fcc88198,禁約諸人捏告朝覲官員恐嚇財物及各官不許與京官交通賄賂例,皇明條法事類纂デジタルアーカイブ
3cb37971-dc49-4215-93cf-150b8e3f5f66,朝覲官員不許諸人告訐恐嚇其各官亦不許與京官交通賄路例,皇明條法事類纂デジタルアーカイブ
46478b34-bb91-41b7-8d36-f95ab3e1b149,禁約嚇騙陰陷朝覲官員及各官與京官交通例,皇明條法事類纂デジタルアーカイブ
c43e40bd-e894-4317-8a05-1ef2805604e2,光祿寺筵宴夷人務在豐潔該侍班御史看視賞賜酒飯,皇明條法事類纂デジタルアーカイブ
bf21db14-539f-43af-9f5b-22a7eca809c2,禁約諸色人等不許害朝覲官幷於京官交通作弊,皇明條法事類纂デジタルアーカイブ
534c7ece-90f5-4cb1-8e81-9de376b535fc,申明詔書條例,皇明條法事類纂デジタルアーカイブ
67b8d003-f24f-4601-a0df-3fd7f6a1f503,京官公差在外遇有急緊密切事情許寫題本例,皇明條法事類纂デジタルアーカイブ
5072f558-38aa-4e3b-96a5-268784c7c64b,成化三年四月二拾四日刑部等科左給事中毛洪等題爲陳言防患弭災事,皇明條法事類纂デジタルアーカイブ
47219939-f431-4c12-8956-200f604e690e,非言路建言沽名等項聽通政司六科泰駁究治例,皇明條法事類纂デジタルアーカイブ
2b4e5475-7f33-4a0b-a2cf-97279c11b1aa,奏革幼軍在逃等件重覆不便事件,皇明條法事類纂デジタルアーカイブ
692e4f7c-e66e-4870-9649-e826b30f984c,南京刑部都察院係會審參官幷緊急重務許寫題本例,皇明條法事類纂デジタルアーカイブ
2d238047-67ae-41cf-a35e-15db4d1dd0c8,斟酌條例,皇明條法事類纂デジタルアーカイブ
22bbab67-505d-42b3-a1c2-a5cfea4b90f3,法司會議條例務要斟酌精停當奏請,皇明條法事類纂デジタルアーカイブ
d6d70bf1-18cf-42aa-9291-dd8b5fcd6087,在京各衙門印信題奏幷公議事件照舊封進其餘事情俱送通政司封進,皇明條法事類纂デジタルアーカイブ
0d5f9786-2bb7-454b-882c-11dd4a3a0e7e,纂修實錄事,皇明條法事類纂デジタルアーカイブ
c78ce5a6-d685-446a-b506-d72545c1fbac,通傳朝服例,皇明條法事類纂デジタルアーカイブ
99ac54a6-da2c-4cd0-abe3-e6258c75c0a3,驛遞衙門不許妄差夫馬公差官員不許索人遠接及用吹手例,皇明條法事類纂デジタルアーカイブ
28e89c71-aeaf-4b2e-be2a-4a32b28401ac,禁約迎送跪拜,皇明條法事類纂デジタルアーカイブ
2bf54acf-a66e-4037-9aca-0c2ceed92dad,官員人等不許僭用服色例(卷22卷首目錄「喪葬」第1條の後に竄入),皇明條法事類纂デジタルアーカイブ
52fd6deb-8bb7-4d11-9108-6f3b4f49532c,申明僭用服飾器用幷挨究製造人匠問罪例,皇明條法事類纂デジタルアーカイブ
26c74e0b-ad8d-411a-92e3-025fd70a4a7d,禁約奢僭例,皇明條法事類纂デジタルアーカイブ
f2208e70-f001-4af9-a6e3-0ae06b4b1045,禁約官員軍民人等服器屋舍嫁娶喪葬等項不許僭用奢侈例,皇明條法事類纂デジタルアーカイブ
d5634b5b-a990-4e6b-800c-b7dbbc398efd,禁約織金寶石大樣餅錠等件例,皇明條法事類纂デジタルアーカイブ
d9b13760-e5bd-452b-986d-d42411f795c7,禁約京城服飾酒席奢僭幷販賣寶石及樣餅錠重則編發充軍例,皇明條法事類纂デジタルアーカイブ
f278644d-4563-41fb-b4c8-9eedfc2a7192,禁約官員軍民人等收藏暗花龍鳳盤碟僭用例,皇明條法事類纂デジタルアーカイブ
ef2f0d92-9293-458c-b705-a86348613a8a,禁約僭用渾金禁色段疋花樣,皇明條法事類纂デジタルアーカイブ
1d672207-7107-4a76-aaf7-9fe77dd51c88,軍民之家服飾不許違禁例,皇明條法事類纂デジタルアーカイブ
6a436bdb-037f-4955-b9cd-8093c476b328,禁奢以需國課,皇明條法事類纂デジタルアーカイブ
3a61b125-6ec2-4bc9-bfe2-a1890f90ad35,禁約奢僭及刊行御製諸書例,皇明條法事類纂デジタルアーカイブ
fffd2624-b227-446e-a51f-e5a7154518e4,申明律令禮儀幷禁遇官不行譲道及僭用服飾例,皇明條法事類纂デジタルアーカイブ
eee3d022-1dee-4579-8d9d-3b0118bbd867,申明禁約民閒服飾奢僭例,皇明條法事類纂デジタルアーカイブ
a8994924-a1b9-4773-ae2c-c03109482dd8,奏違式,皇明條法事類纂デジタルアーカイブ
b0c245c6-3a12-42c6-827d-864bea07fd66,申明禁奢僭服用縱容犯奸例,皇明條法事類纂デジタルアーカイブ
d331efff-2e8f-480e-ad0c-698915db6cc2,禁約軍民幷婦女人等胡服胡語初犯照常發落再行枷號匠作一體治罪,皇明條法事類纂デジタルアーカイブ
ad748fd2-72b9-4843-81d1-37dd6179024e,內外大小衙門官員聞喪回家守制不任夤緣妄奏保留奔喪奪情例,皇明條法事類纂デジタルアーカイブ
b5bc8b2c-0b69-43d6-a1d3-316643d1bcb8,父母亡沒不許焚毀例,皇明條法事類纂デジタルアーカイブ
80cd66c8-131b-409a-b819-487095f7375a,禁約丟棄死屍幷上工人等指詐財物例,皇明條法事類纂デジタルアーカイブ
e9e28dbc-e3d7-47c5-b186-4e014e68a7d4,禮部爲喪禮事,皇明條法事類纂デジタルアーカイブ
06df12c0-4b54-4a35-acfe-b2209dd3cf01,辦事吏詐喪遇革仍發爲民,皇明條法事類纂デジタルアーカイブ
7e564262-dc0d-4cf9-80be-d90adf8cef6e,禁約居喪供佛飯僧例,皇明條法事類纂デジタルアーカイブ
3b528106-7c4c-4205-b03c-a70e6b663811,奏居喪,皇明條法事類纂デジタルアーカイブ
a97fb126-0989-4f88-9d1a-613cf5635bdd,禁約濫與鄉飲定奪考補廩膳,皇明條法事類纂デジタルアーカイブ
af4655df-5893-4f5a-8f58-c5aba4acfcdb,鄉飲酒監生幷省祭官不許預席,皇明條法事類纂デジタルアーカイブ
98c496d7-1e04-4858-a5b7-5a7f62882c60,旌表覆實違限者罰俸義官當要禮待例,皇明條法事類纂デジタルアーカイブ
08db95f4-4239-461e-a4f7-602137668e09,擅入朝班叫稱冤枉涉虛者枷號充軍例,皇明條法事類纂デジタルアーカイブ
987a7c25-6a14-4f4e-8d5f-7b7b2b427ed4,申明午門前叫冤枷號口外充軍,皇明條法事類纂デジタルアーカイブ
bbba271a-7f27-47d6-97f0-d6768583ebaf,各門鋪守衞官不許擅離及賣放等項,皇明條法事類纂デジタルアーカイブ
0aa6e568-c8b1-4ea2-b837-b71e3769ad3b,守衞官軍上直不到發落,皇明條法事類纂デジタルアーカイブ
88288f8b-7b7c-4ac5-815a-d41890e1a42f,駕出視性祭祀不許罪人衝突儀仗叫屈例,皇明條法事類纂デジタルアーカイブ
9fca1281-9596-49dc-b9a6-5f9446561688,聖駕出郊敢有恃頑衝突儀仗奏訴者不問虛實立案不行仍追究主使敎唆捏寫之人與告狀人鞫問明白杖一百發遣遼東邊衞充軍若有在長安門外妄要冤枉辱罵原問官者拏送法司問罪男子各用一百斤枷號示眾一月滿日發落例,皇明條法事類纂デジタルアーカイブ
892d4a90-6127-46b0-914f-133a1b18008f,刺字充警竊盜不許給引出外例,皇明條法事類纂デジタルアーカイブ
69826c65-ce3d-42cb-bf49-710df4db903d,牙牌不該懸帶徑自具奏送上寶司驗實改造例,皇明條法事類纂デジタルアーカイブ
0bcea224-584d-4374-ad8e-63bde62240b8,在京文武官牙牌終通行査理例,皇明條法事類纂デジタルアーカイブ
334f3d76-b7aa-499a-804b-e051fac32b95,跟朝幷拏雨具官吏定數及給木牌懸帶不許冒入,皇明條法事類纂デジタルアーカイブ
bc89a432-f659-4a21-9752-268265b7f9e3,御史懲戒軍職及御史等官出差邊境用軍防送例,皇明條法事類纂デジタルアーカイブ
93f8973f-21e0-48ab-94ab-7976e9e550bb,殺獲首級分巡等官辯驗呈巡按官處覆勘例,皇明條法事類纂デジタルアーカイブ
c8df41e8-ccec-4984-941c-19616a1c59f3,妄報功次冒陞職役降級例,皇明條法事類纂デジタルアーカイブ
caa98f71-e5cd-4d5a-bd78-89dab729ef01,帶俸軍自備弓兵操練私買功次充軍官軍妄殺被虜人口與殺平人一體論斷例,皇明條法事類纂デジタルアーカイブ
c7545ad3-7f84-4533-af57-9493c8514afd,官軍陣傷要驗輕重罪請陞賞,皇明條法事類纂デジタルアーカイブ
a1a44329-eafb-4d04-a215-ac26c7b94a45,陞賞軍功等弟例,皇明條法事類纂デジタルアーカイブ
f1cb891c-de81-4bec-a9d4-0058a71bb1f2,通行各處巡撫等官遇有緊急賊情星馳奏請及各處術士潛入夷地敎唆夷人者邊衞充軍,皇明條法事類纂デジタルアーカイブ
ddaff75a-b66b-479e-9f21-fa385f725065,緣邊鎭守總兵巡撫等官不許隱匿失機重情,皇明條法事類纂デジタルアーカイブ
f0ecee2b-c532-445f-9e8a-afbd7f303e36,失悞軍事,皇明條法事類纂デジタルアーカイブ
f638b074-3e27-47eb-a42e-3f2311bdd9ce,邊將遇賊不行出敵治以失機重罪,皇明條法事類纂デジタルアーカイブ
85ccfe6e-44f8-4737-8010-05ec992dca63,巡撫總兵鎭守官不許設席會飲例,皇明條法事類纂デジタルアーカイブ
4590591a-874d-4f8f-b0f1-e6862e244392,通行各處邊官員征哨等項百里之內不許支給廩給草料等項百里之外分等第關支及不許勒要稉米,皇明條法事類纂デジタルアーカイブ
23a04cd8-9495-4ff7-bce8-efd52bd582f7,招募近邊精壯子弟,皇明條法事類纂デジタルアーカイブ
ab5e0af3-1941-4b10-bc50-906f2f85af16,存留餘舍充實軍伍,皇明條法事類纂デジタルアーカイブ
0a9daa95-933c-4b4e-8f9f-21256ffddc64,保重京都,皇明條法事類纂デジタルアーカイブ
51f886bb-8706-4af4-b3d4-5831c6ea04aa,新解軍士未及一年被該管官吏逼迫在逃及賣十名以上遞降一級不及十名照常發落例,皇明條法事類纂デジタルアーカイブ
8970def7-c3f1-4ab1-976b-709cb5618f5b,淸理軍戶及軍人陞調等項遺住弟姪情愿投軍許令收役例,皇明條法事類纂デジタルアーカイブ
b573b019-fbac-4c7e-aa46-1ff69838edd1,兩京事故校尉力士幼軍廚役隨住人口照回當差其在京潛住冒頂軍匠者准首若遇限不首者挨拏遞回原籍,皇明條法事類纂デジタルアーカイブ
1ff6b0dd-bf73-42ad-94c4-10880efb6ed4,不許將同姓民抵充軍役,皇明條法事類纂デジタルアーカイブ
567a9c09-ca15-4f36-b983-345b77440383,天順六年以後告投附近充軍者仍解原衞,皇明條法事類纂デジタルアーカイブ
25dd6d43-104c-4371-a060-d9dbb1809fec,禁革造册里書作弊埋沒軍丁,皇明條法事類纂デジタルアーカイブ
b37c1eb7-9daf-406e-80d9-9824b743bc1b,宣德十年以後爲事充軍者止終本身,皇明條法事類纂デジタルアーカイブ
ef69456b-b6a2-4d9f-b988-506b213979f0,例該分豁軍匠兵部轉行衙門開豁,皇明條法事類纂デジタルアーカイブ
c4dd445a-9d62-49e1-a709-952706d01811,保勘軍職刁蹬者問革見任,皇明條法事類纂デジタルアーカイブ
3a116b47-4122-43f4-8e2e-f41366d385c3,錦衣衞校尉替補必須在營所生不許義男女婿幼弱之人詐冒,皇明條法事類纂デジタルアーカイブ
33d9b996-a559-4691-b748-ab6e535c5093,失機在逃官員充軍,皇明條法事類纂デジタルアーカイブ
0c1ba5a1-265c-4591-aca2-a899cfe2666d,京操差給事中等官點閘人馬兵器例,皇明條法事類纂デジタルアーカイブ
897175f7-9f5b-4fc8-afc7-0860c1420400,邊將失機依律治罪及禁縱容下人冒報功次例,皇明條法事類纂デジタルアーカイブ
65c4f03b-0451-4322-8fee-d2e6cc254f88,京操軍人有老弱不堪五名一上者該衞軍政幷領操官參問其上班官軍重罪方許提問小事候下班提問例,皇明條法事類纂デジタルアーカイブ
c1eb8136-c5e1-40ac-8a82-7344c6991634,在外問刑衙門遇有失機將師不許牽合律意坐罪望高之人,皇明條法事類纂デジタルアーカイブ
44a6ef24-bc3d-4854-9865-21788747cc11,失機悞事官員不分革前革後一體問罪奏請例,皇明條法事類纂デジタルアーカイブ
7fa09540-16a1-42e6-8f41-59161bdca145,通行內外問刑衙門各邊官員失機情輕律重者奏請處置若被賊入境殺傷捉去公差人等事出不測者俱問不應杖罪還職若境外被賊殺擄夜不收免其問罪例,皇明條法事類纂デジタルアーカイブ
80526ed3-dbe1-42f1-9345-abb114e94478,操軍回還沿途非爲犯該徒流罪不分軍旗舍餘人等俱調邊衞充軍該管官不行鈐束一體治罪,皇明條法事類纂デジタルアーカイブ
ad914f18-c665-4fbb-b44d-fda546c8fdaf,邊衞及沿海旗軍幷邊民竊盜等項徒罪犯以上俱發本處墩臺守瞭其餘決杖聽撥巡哨舍人餘丁亦各決杖守哨仍各月支口糧三斗滿日着役疏放寧家,皇明條法事類纂デジタルアーカイブ
4d169d7e-efa8-4390-a7ef-3f43f70367e6,申明突衝儀仗拏問,皇明條法事類纂デジタルアーカイブ
f3e64715-d541-451e-a71c-2dbcf380756e,嚴飾武備,皇明條法事類纂デジタルアーカイブ
052c1e36-c3cb-4134-9525-6abdc88e1823,隄備鄰境賊情暫撥下班操軍例,皇明條法事類纂デジタルアーカイブ
542907ed-6732-41b4-b101-80234255a71e,蘇州永平府山海等處幷寄住官員軍民弟男子姪義男等項情願投軍者許赴官報名査審明白三丁以上家道殷實者方許收用食糧差操例,皇明條法事類纂デジタルアーカイブ
863b4982-8568-4e09-adbf-660a8fe8ae9d,操練軍士不許剝削及罰班軍暫免罰班例,皇明條法事類纂デジタルアーカイブ
51eef9b6-db7b-48c9-a831-5b1203500989,投充軍役收操敢有營求買閑者調衞充軍例,皇明條法事類纂デジタルアーカイブ
174cf731-75c2-4afb-a8ad-774c5d6047b0,査造逃亡軍册／收軍籍以除重解,皇明條法事類纂デジタルアーカイブ
0d5210f3-8b8e-4b3c-83a5-0a0694043397,在逃官員罰班補操例,皇明條法事類纂デジタルアーカイブ
242a3b62-b83e-4409-9715-319de356f3bb,選用舍餘操演以備軍陣,皇明條法事類纂デジタルアーカイブ
415915ff-adb2-4b5e-a3a4-fb7ceaf742c7,押解充軍犯人受財賣放及掯財酷害立功調衞差操充軍等例,皇明條法事類纂デジタルアーカイブ
283839cb-847e-47c3-9e36-a5ed353b817f,禁約私造應禁軍器貨賣例,皇明條法事類纂デジタルアーカイブ
d0a6cbab-3c5c-4854-b660-ef2acd50b321,賣與夷人器軍物料幷與說話犯人連當房家小發邊遠充軍各俱親屬俱充發遣例,皇明條法事類纂デジタルアーカイブ
5797f14d-6152-4549-a6c5-4cc143d35351,私販焰硝入官,皇明條法事類纂デジタルアーカイブ
cf7664a3-b391-4f1a-92e1-2f8fbef988db,禁約陝西甘肅等處軍人官舍人等不許將應禁軍器賣與夷人違者各調邊衞充軍幷差操例,皇明條法事類纂デジタルアーカイブ
3d1bd25c-62f0-4a77-87fd-62ca4d59c453,禁革軍解不計中途賣放,皇明條法事類纂デジタルアーカイブ
8e568d11-07b3-4550-86f1-91f4a6728aab,均差役幷淸理軍伍等項例,皇明條法事類纂デジタルアーカイブ
6635168b-e936-4947-ba33-4bcbdd56fc8f,欽差總兵官帶去官軍遼東等處十人其餘不過五人,皇明條法事類纂デジタルアーカイブ
8cc4f771-1ee1-43d4-ad53-84e1c14ebb67,禁約役使軍餘種田等項例,皇明條法事類纂デジタルアーカイブ
19691cb3-6509-42b2-be08-c6a129a925d9,在外軍職使用軍伴照品級額數外多占者問罪例,皇明條法事類纂デジタルアーカイブ
28171f2d-b438-4cae-b82a-407454d82172,軍職跟用伴當三月一換,皇明條法事類纂デジタルアーカイブ
c73e8c87-d1bb-46af-8b14-8de171452fcd,備倭幷貼守官軍正身在人代替者邊衞充軍例,皇明條法事類纂デジタルアーカイブ
00688541-55a4-4217-92d2-d85f670e2d30,窩藏逃軍發附近衞所充軍例,皇明條法事類纂デジタルアーカイブ
326fc1e3-8999-45a4-811d-100f9d944f93,內外官員軍伴定數,皇明條法事類纂デジタルアーカイブ
88c6f475-1cef-4d10-8a82-8256e260ab04,査點下場軍馬,皇明條法事類纂デジタルアーカイブ
a80aaa6e-1575-4f3c-9b38-c8af708fd0ee,在外軍職官軍伴名數,皇明條法事類纂デジタルアーカイブ
f00b9e37-69ae-4993-82a5-c7bac44f620d,禁約堪操正軍撥充局匠鼓手役佔跟官等項問枉法贓罪,皇明條法事類纂デジタルアーカイブ
66868660-da4d-4807-9016-18baeb756140,犯罪充軍止終本身者病故不請補,皇明條法事類纂デジタルアーカイブ
123dae90-6344-4c72-a313-2170e4acdf27,軍政官只撥與餘丁使令正軍不許摘撥,皇明條法事類纂デジタルアーカイブ
3a8421e7-3192-4e2f-ad2b-54ab85ab3f51,禁約擅討操軍做工幷謹守城池,皇明條法事類纂デジタルアーカイブ
92924888-536b-4a7b-9060-8686ee8247c7,隱匿餘丁不送操備照罪輕重立功年限,皇明條法事類纂デジタルアーカイブ
5ce5b9ad-22af-40ae-9165-7ee237d5d053,軍職多占餘丁降級罷職充軍例,皇明條法事類纂デジタルアーカイブ
3509270c-4607-4206-ad40-9800d93ddf5f,通行各邊軍民人等近邊牧放頭畜引賊貽患枷號一月發落職官奉,皇明條法事類纂デジタルアーカイブ
716f0202-2996-48fc-a3c9-dda6153b6d02,管操官役占軍計名數降級操官軍脫班各罰班鋪班幷減去俸糧,皇明條法事類纂デジタルアーカイブ
f34b4eb2-60e9-4ce0-828b-a8fab44d0b10,守官官不行點檢軍人,皇明條法事類纂デジタルアーカイブ
14f1fec3-91cb-48d4-a2a0-190adfd9609a,在京指揮等官逼迫及賣放新軍逃回計名數遞降帶俸差操,皇明條法事類纂デジタルアーカイブ
ae960f48-7798-4079-b064-2756fcb24dd4,各邊管隊官旗扣除各軍糧月布花以致軍人凍餓因而致死者照依役占軍人名數降級,皇明條法事類纂デジタルアーカイブ
229d6cd8-047e-44e7-8160-4263a108a33d,革主文軍也,皇明條法事類纂デジタルアーカイブ
d6ec5adf-3d41-4c4e-a954-84a293525702,在京衞所跟隨軍伴指揮四名衞鎭撫千百戶等官各二名,皇明條法事類纂デジタルアーカイブ
e6edf735-6eb1-479e-857f-d3ec1e8b9d45,京營把總官私役軍人幷賣放辦納月錢剋減糧科該降級者邊方立功就被帶俸識字人等作弊者放調極邊守哨官軍逃三次京衞改外衞外改邊衞奏討團營官軍做工者所科道糾治,皇明條法事類纂デジタルアーカイブ
e4353361-8c7b-43ba-8f37-d90a52dd8633,不許錦衣衞巡撫坐城官違例將五城火甲打卯及兵馬給由赴部從考語咨送吏部,皇明條法事類纂デジタルアーカイブ
a74696f1-7cf0-4600-9d75-6052260da15c,軍官役占軍人例,皇明條法事類纂デジタルアーカイブ
0e8dd997-8b16-42b0-a448-c6e248907348,處置逃軍,皇明條法事類纂デジタルアーカイブ
9c0831d8-733e-465d-9b85-ea773031b787,充軍囚犯擬發開平雲龍州門等處充軍例,皇明條法事類纂デジタルアーカイブ
d68157f3-ceeb-4467-903b-d6a130b4f68b,淸軍官不許別項差委例,皇明條法事類纂デジタルアーカイブ
ab57b210-ba32-44b2-9b76-2e6b0c2920e9,淸勾逃故軍士俱要査對軍册姓名鄉貫造册轉發有司・官軍戶內餘丁俱要盡數造册相兼操守屯種・存恤新到軍士不許剝削盤纏既盡支令在逃冒支月糧例,皇明條法事類纂デジタルアーカイブ
ef9838f9-42e2-4eee-8621-8cf875d78c21,幼軍不聽該管官員鈐束戒諭在逃其拏解問罪發獨石馬營沿邊墩臺守哨滿日回衞着役例,皇明條法事類纂デジタルアーカイブ
